object_id,review_kind,text,hate,group,uncertainties,note,human_adjudicated_tasks,user_rationale,online_material_confirmed,hate_policy_version,hate_policy_sha256,group_policy_version,group_policy_sha256
demo:2075,ai_note,原来女性的地位由男同决定?你这个思想属实搞笑，对于男同仇女确实有，但是我觉得大多数不会，还有你不会以为抵制男同就没有男同了吧，男同事基因，不是后天学习，打压男同只会有更多的男同因为社会压力骗婚，这道理都不懂。,non-hate,"[""LGBTQ"", ""Sexism""]",,反驳男性同性恋决定女性地位及打压性取向的说法；基因解释仅是原文主张，不据此验证事实。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97
demo:2091,ai_note,女性在非洲地位很低,non-hate,"[""Sexism""]",,描述女性所处社会地位，不等于认定女性低等；非洲提供地区背景。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97
demo:2101,human_with_ai,你说的很对物已类聚，人已群分。相差很多的两个群体没必要产生多少联系，我觉得那些撑同的人尤其是女性，就是站着说话不腰疼。既然她们喜欢那就不可能真正的公正看待。。,hate,"[""LGBTQ"", ""Sexism"", ""others""]",,按用户裁决：对撑同者、其中女性以及被隔离式评价的同性恋群体作贬损，取 hate + LGBTQ + Sexism + others。,"hate,group",2101 仇恨 / 性别、性少数、其他,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97
demo:2117,ai_note,这话说的，好人就该被枪指着。骗人的不管被骗的有罪✌️,non-hate,[],,反讽谴责惩罚受骗者的逻辑；未据事件参与者身份建立群体类别。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97
demo:2120,ai_note,其实，爱滋在男同里的比例很低，反倒是异性恋得爱滋的比例高，不信去上网查查。我国对同性恋采取不反对、不提倡。,non-hate,"[""LGBTQ"", ""others""]",,对两种性取向作疾病比例比较并陈述态度，无明确攻击；本标注不确认其中医学或政策说法的真实性。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97
demo:2132,ai_note,嫁娶我看都一样，都是一半基因。黑男黄女和黑女黄男生的孩子都一样黑,non-hate,"[""Racism"", ""Sexism""]",,按种族与性别组合讨论婚育和肤色；未在句内把肤色判为优劣。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97
demo:2180,human_with_ai,罪不至此，女人趴在我们身上我们也要可以无规则杀死,hate,"[""Sexism""]",,按用户裁决：即使有讽刺性表达，仍借此贬损女性，取 hate + Sexism。用户提出可能借某件杀夫案作讽刺，这是可能解读；本批没有查证具体案件，不将其写成已知上文。,"hate,group",可能是借由某件杀夫案讽刺男人也可以这么做，借机贬损女性,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97
demo:2218,ai_note,没见过，只是他说“朋友说新疆人拿刀砍人很正常”我就回了这么一句,non-hate,"[""Region""]",,参照第一批不补造缺失攻击的处理：作者说没见过，并将新疆居民的刻板印象明确归给朋友的转述；当前文本未见作者另行认可该命题，不把省略的回复假设成攻击。取 non-hate + Region。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97
demo:229,ai_note,度度又在刷屏啊，找没找到我是小号的证据啊,non-hate,[],,针对具体账号行为与指控证据的争辩，没有群体身份评价。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97
demo:2298,human_with_ai,你不后悔就好，如果他确实洁身自好品学兼优问题不大。不过你既然说出来了，少不得要有人评论，比如我思想上就接受不了这种事（虽然这是种族歧视，但是我确实歧视有狐臭的人，价值观定型了改不了的，仍然庆幸自己没被公知洗脑觉得外国更好，宁可做一个种族歧视者😅）你不用管评论里说什么，没有狐臭长得好品学兼优的外国人是可以谈恋爱的，但社会到了一个关键节点，迫切需要破除迷信权威，就比如今天拜登拉稀这件事，真假不重要，让美利坚成为笑话，挖苦他在金毛面前标记领地的行为，可以破除人们思想上的枷锁。如果不是激烈的反对劣质外国人，公知的声音就会占领舆论😆你要谈个小李子或者孔雀那个颜值的外国人，评论区将铺满酸柠檬并祝贺你为国争光，,hate,"[""Region"", ""others""]",,按用户裁决：外国身份和其他角色的攻击支持 hate + Region + others；当前缺乏能够确定种族对象的上下文，不因作者自称种族歧视者而另加 Racism。,"hate,group",是否为种族类别缺乏上下文，无法判断的话就不加入种族,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97
