id,content,label,x,y,cluster
1646,我190+，但是这种墓垢还是铁鲨鼻,Sexism,15.610626,8.87526,1
4460,居然没有一个拳师冲。,Sexism,17.162527,7.3519225,1
1313,举个例子吧，一家公司要招个保安，结果有9个女人和1个男的应聘。但这家公司能拿出至少十个理由来拒绝掉女的，最终只招了那男人,Sexism,16.883926,10.866712,3
7434,你知道你们的主子是怎么评价你们的嘛 “chinese women's pussy smells like dead fish”😆声名远播了属于是，给你们取个新名字吧dead fish girl怎么样🤭,Sexism,15.761096,8.8606615,0
1442,失足妇女是要钱，可以理解。,Sexism,15.764349,10.94889,0
2269,女quan真的是要挑起争端吗？大言不惭的攻击郭嘉的执fa制度，明明厌男，却又想结婚找男人要20万的彩礼，讨厌男人还让它的哥哥帮它寻找yan遇。不理解，实在是不理解。搞女quan是为了压榨男性的剩余价值吗？,Sexism,17.477516,10.197099,3
638,女拳挑拨夫妻关系，婆媳关系，甚至挑拨女儿与父母的关系，以拆散家庭为目的，纯属一群变态,Sexism,17.73019,9.470017,3
1037,第一句话，中国女性是唯一被批评的女性群体。这真是我见过最长的一根杆子。,Sexism,17.691942,10.384278,2
5267,提啥？我已经不考虑母的,Sexism,15.239658,8.58275,0
6789,结婚纯累赘,Sexism,16.708614,12.299146,0
3382,到时候好看的妹妹一个不剩，剩下的全是重型坦克,Sexism,15.284007,8.254021,0
65,告诉她们，我家牛栏的公牛最近发春，吊又长又大，是真的大，不是怕片宣传挑出来的大，送给她们夜夜春宵，免费，没艾滋病,Sexism,14.551808,9.187684,0
4834,这个索玛女王不是被曝是男的么，专门收国外的钱，然后挑拨国内性别对立。,Sexism,17.758549,9.386934,2
4109,这有一条公狗，鸡奸这个鸭子啊,Sexism,13.602868,6.8881187,1
3513,毕竟国外对这事比较放得开，老外都说中国女留学生比本地女人更开放,Sexism,15.072115,12.121065,3
3373,虽然说美女也有概率感染，但我还是选美女,Sexism,15.584513,9.87574,0
6862,普通女生无罪，有罪的是一开始男扮女装挑起性别对立的键盘侠,Sexism,17.537014,9.780231,2
3935,姆蛆好恶心?,Sexism,14.471541,7.7056065,1
2551,看来女光棍对社会危害性确实非常大,Sexism,16.977077,11.767611,2
3116,各位我错了，不该编故事，小管家威胁我，必须删帖子，取匿并道歉，故事虽然是假的，但是这种现象肯定是常态。我应该戳破女拳的痛处了，得罪人了。小管家中有女拳，匿名编故事骂男人抹黑男人没事。但是匿名编故事说女人的实话就不可以。就必须出来澄清。我错了，暂时退乎，请不要人肉我的单位。我是开玩笑的，惹不起原答案删了，另外一个答案也删了,Sexism,16.93837,10.7968645,3
4589,太爽了，打死这帮乱咬人的女拳,Sexism,18.035677,8.71608,2
407,B站奇趣蛋双标现场,Sexism,16.040031,7.694124,1
2939,支持正义劲夫,Sexism,17.670673,8.812462,1
1733,是不是吧里这些nt贴都是阿娜发的？,Sexism,14.854755,8.24027,1
1940,我也厌女现在越来越讨厌了,Sexism,15.869626,9.6411705,2
4761,她们也就知道几个娘炮了，你说对吧彦祖,Sexism,15.566239,9.514227,2
3996,建议这个幕狗自己买车差点忘了，幕狗连车轮子都买不起,Sexism,14.862321,6.985348,1
2296,不区分，不和作的，爱占便宜的女性玩。很简单啊，看说话方式就很好区分了,Sexism,15.894827,9.870178,3
654,普信女真恐怖。兄弟们去网曝她。,Sexism,15.951358,8.5965185,0
6820,巴不得巴不得你们男的都去找机器人，不要碰女的我看到你们就恶心！,Sexism,15.626083,9.3109,0
3229,你男的女的？回答全离不开“国男”两个字，这就纯粹故意引战啊,Sexism,15.875625,10.624983,3
7,对号入座了，茶壶嘴破防了，戳到痛处了心脏不好的都来我这接种预防针,Sexism,16.35731,8.382317,1
2589,这么说吧，如果男人连自己女人智商正常都无法保证，那么一切都是自食其果,Sexism,15.635377,11.036196,3
5302,女拳男能不能414阿？,Sexism,17.465302,9.297859,2
7149,都是些没人要的钼刃在网上翻天覆地,Sexism,15.077448,6.331208,1
6753,亩枸还能叫得动，恰恰说明我们还不够暴力太过同情奥。我们承诺，往后将会更加暴力毫无同情，势要打到它全身瘫痪为止,Sexism,15.948767,7.218743,1
4838,对不起啊，我先道个歉我是一个耽美读者，那些莫明就磕cp的其实是腐女我也不知道为什么腐女那么多我也很反感腐女的。,Sexism,15.996882,9.153789,3
5626,孙笑川吧！，现在被，女拳给围攻了，我们应该要帮助他们,Sexism,17.631784,8.992308,2
2436,一个国家女性的待遇是受男性影响的，如果战争来临，男人都不保女的，落入敌手的女人连牲口的待遇都不会有，这是有前车之鉴的，历史上大小战役，男人死战，哪怕国家沦陷，女人也不会过的太糟糕，但是一旦军队一击即溃，一撤千里，最后那些女人都只有沦为玩物的下场女拳应该庆幸现在不是封建时代，否则必定是凌迟之罚,Sexism,17.608292,10.885277,3
892,说明你在她心中是供养者，要是a男，耍脾气她是不敢回的,Sexism,16.471848,10.655794,0
5381,确实现在她们都开始线上拉客了，男人还得线下赴约,Sexism,13.7538805,9.758595,2
6200,男性还好，女性是真得小心这种女的。之前有个新闻，一个谈了黑人男友的女1劈腿了，女1为了安慰她的黑人男友，把她闺蜜女2骗到宾馆配合黑人墙键叁批。完事把女2拿刀捅伤后这两还畏罪跳楼。这种女的是没有智商、底线和道德的。,Sexism,15.398088,12.390023,3
2159,结婚对男人来讲太亏了，希望男人们都能觉醒，不让女人占便宜，都坚决不结婚,Sexism,16.761269,12.280641,3
4457,国内媚基巴斯坦人的女人是真的多,Sexism,14.968528,11.779463,0
4527,让非处女坦白性史，此方法同样有效，亲测有效🤭,Sexism,15.845428,13.062686,3
4985,这些标子比男人冷血得多，百分之八十都是,Sexism,16.376356,9.657594,2
4414,这就是春晚一个节目跟脱口秀一样是好段子啊我身边的正常女性没觉得有被冒犯啊怎么就有人对号入座石砸狗叫了呢,Sexism,18.290493,8.180562,3
6243,微博傻卵玩意废物木人是这样的,Sexism,16.432291,7.8735332,1
