id,content,label,x,y,cluster
423,我广东人，说实话广东人和广西人，总体来说的确是丑人多。如果你去过四川，东北这些地方玩过，你会发现这几个地方的平均颜值高广东几个档次,Region,6.8994966,4.103844,-1
3761,本东北人表示的确如此，河南黑吉山东毕竟被黑一个是穷一个是毕竟知名，江西这几年彩礼也风口，至于青海这种地方，你问他青海属于西藏还是新疆，很多人的确会谨慎地二选一的。,Region,12.513318,13.625634,-1
927,广州就是黑河南、黑北方的总部,Region,-10.426221,14.924441,-1
1675,西安本地作风彪悍的大多是东边某省逃荒过来的后裔,Region,-18.158077,-9.5982485,-1
3235,好家伙，间接黑了一波北京（玩笑）,Region,16.717585,-22.359013,-1
6035,哈哈雀食，上大人果然都是你这样😄,Region,-2.5520287,24.596283,-1
1558,我就是这个意思啊：被黑并不完全是经济原因。答主不必为这个生气，各地都会因不同的原因被黑。,Region,3.5203068,-4.592255,-1
5564,害就是淮河流域嘛，传统的农业区，自然灾害频发，经济教育资源都匮乏，文化素质整体也不高，而且距离他们最近的发达地区就是长三角，去了之后又犯事，自然就被歧视了,Region,0.7222968,-8.899283,-1
1680,美国人牛啊 能打 你们吴越人能打吗？要是古代就是吴越统一天下那现在肯定都在学吴语,Region,-2.4082885,3.6721087,-1
357,地域黑比较典型的几个，按大区域东北被黑，按省河南被黑，二线城市武汉被黑，一线城市广州被黑🤣,Region,-0.60177463,-2.307463,-1
6466,唐山也被骂的好惨😭,Region,13.58403,20.688509,-1
293,看来非洲真是未来人口增长的主动力。,Region,-19.34145,18.570505,-1
7190,为啥是回民和东北人会被黑啊？,Region,14.099688,16.224926,-1
1966,你这心态不行啊，经济基础决定上层建筑么不是，河南省要是在东南沿海你看谁敢多说一句？🙂北方嘛，说那么多没什么意义，什么好的坏的，你看黑吉辽那一亿人还不是被黑的裤子都穿不上？,Region,-11.783712,2.611673,-1
4829,你这加一起四舍五入没有黑天津的多,Region,-2.7684305,0.031168466,-1
5138,所以 就更该学日本人，啥都没有，踩雷了损失也不大。,Region,17.720755,8.497251,-1
2228,我就是湖南人呀，你们讨厌我们，我们湖南人还讨厌你，你以为你是谁啊！我们湖南人大部分都是好人，热情好客，包括我自己也是。有本事你一辈子别来湖南！！！,Region,-10.415452,-5.555753,-1
2290,黑河南、黑北方的总部是广州，核心地带是从上海到广州的整个东南沿海，范围是整个南方,Region,-10.392707,15.660089,-1
6312,一般人都怼东北吧😅。有些东北人不是搞不清，他就是直说江浙沪，所以最近被打脸打太厉害硬造了一个江南系，我也不知道是说谁。。。,Region,3.078297,9.065613,-1
4203,你说的河南人偷井盖才是无关紧要的，都带调侃的味道，但广东是在文化，族群等方面被黑，你别混淆视听，各种社区贴吧用户进去知乎，用户质量素质越来越低，各种地域黑，粤黑会越来越多,Region,-23.39518,1.0617737,-1
