id,content,label,x,y,cluster
1460,征尼大将军,Racism,-20.84094,17.283096,4
3649,非洲人踢球猛，打篮球更猛，跑步无敌。可是有什么用呢？？？根本没有办法改变国家民族，让大部分人生活的更好。,Racism,17.220371,-8.764554,9
318,你可真厉害你的虫爹把曾经白人建设无比繁荣辉煌南非毁了同时又跑到这来大谈引进国际鬼子虫类及其它们后代虫混的理由对于你这点居心叵测的小心思我早已看透,Racism,-3.268037,23.957016,2
4683,要把一滴血原则带到中国来,Racism,1.769722,-0.69157326,7
2005,我说实话，我膈应，我觉得我的思想还是偏保守，再者我认为讨厌黑人不算是思想保守，只是看见了很多事情之后的一种总结,Racism,4.9987626,-11.0052595,9
5016,举报外教从我做起，电商的发展也会把一些垃圾去除，加速才是我们想要的。,Racism,14.717986,-11.579615,8
6411,确实，我同意要自由恋爱，爱情不分人种和肤色，什么?问我女儿要找个黑人怎么办?就当没生过喽,Racism,-1.5348327,-20.916327,3
6091,默滚出中国就行了。,Racism,-15.408584,0.78549117,6
460,没有世界帮助，非洲还生活在原始社会。,Racism,21.241646,-3.8394256,5
2750,当你已经沦落到与乐色为伍，还把乐色举高过自己的头顶的时候，你已经连乐色都不如了。那天我去买塑料袋。有黄色的白色的透明的还有黑色的，我问老板，哪一种颜色的最便宜？老板说黑色的最便宜。我问为什么黑色的最便宜？老板答，因为黑色的是垃圾材料。,Racism,-8.145704,-4.530753,8
1266,本来我们才是白种人，被西方丑化才被说成是黄祸,Racism,4.288779,-8.567693,1
3084,作为男人我认同男女一致，我也认同去追求个人幸福，只要你别回来也别带黑娃回来就行。我可不想中国变法兰西斯坦，不希望改变人种结构。也呼吁其他男性朋友不要把黑男黑女区别对待，不然你讨论的就不是黑人问题而是输出情绪或是搞性别对立,Racism,0.73116124,-16.737478,3
508,黑人没有教化的。非洲黑人把讨吃当成好传统，教会小孩讨吃。,Racism,20.378984,-3.1091146,5
2554,犹太人凯乐奇计划就是要中国引入其他种族，制造新的种族，灭绝中华民族、中华文化。,Racism,15.537025,-5.4949074,7
5268,很好，以其人之道还治其人之身，可惜某些人却要倒贴黑,Racism,1.6124598,8.0396385,8
5691,娶N婚也不能要和黑人处过的啊,Racism,-3.9192567,-16.625914,3
1378,浦东惠南地铁站经常看到黑人出没，应该是那几个外国语学校的留学生或者洋垃圾黑外教，发现它的窝就举报它,Racism,12.83219,-10.356993,9
3187,大家把我帖子多宣传，我们开发出可以使黑人的古龙水发臭的东西在黑人聚集地发散开，或者给中国女人们使用或者佩戴，保证黑人们一个都混不下去。,Racism,0.24108787,-2.5946379,9
7049,可见全球所有国际鬼子虫类及其它们后代虫混它们统一基因的激情犯罪是它们身体内必不可少基因之一,Racism,-2.8536148,24.953476,2
5565,崇洋媚外本身就是一种种族主义，这种行为不也是看皮肤说事么？他们有啥资格指责别人？,Racism,2.2903092,-12.447275,9
487,左白舔功令人作呕,Racism,-17.440174,13.407995,4
6678,我不懂那么多花里胡哨的大道理，我就是单纯的歧视黑人。😓,Racism,-13.056368,-11.514305,1
3036,"外娶你就不制造黑娃了? 外娶外嫁不是重点啊, 黑娃是重点, 你要娶个黑妹白妹, 能别回来吗? 至少别把你的孩子带回中国.",Racism,-3.2464411,-18.024868,3
3957,不管在任何平台看到有中国人跟黑人结婚的，就告诉他他们的孩子一辈子会遭到歧视，父母都是爱孩子的，他们听了这个话会受到很大的打击,Racism,3.881993,-7.075074,9
5965,值得批判！我不明白为什么人种没有生殖隔离呢？爱美之心人皆有之！一白遮百丑！美白，美白，美听说过美黑的。没见过黑人去选美的。,Racism,1.305709,-12.371097,3
2820,不管你咋说，我不喜欢非洲黑人，男人 ，也没怎么看到中国男人搞黑人 倒是在某些网站上看到不少某些中国女人被黑人玩,Racism,4.800974,-17.28669,3
49,阎王老子来了 我就是种族内个歧视了🐶帽子我自己带好,Racism,-15.092051,-7.083588,4
6404,猩猩有文化？,Racism,6.1858115,26.242413,2
2280,人人平等，人和冻物怎么能平等呢,Racism,-10.489607,-2.4254642,2
7552,好奇纹了什么字，默吗,Racism,-23.921965,8.261211,6
5102,万一他就是黑黑了,Racism,-4.303203,7.1451464,8
4574,大张伟的《阳光彩虹小白马》我最喜欢的歌,Racism,-12.129729,3.7002096,4
74,老外很老，一般发育早，在它家乡可能有老婆孩子了。20多岁相当于人类30、40岁夹你，你别回复评论。永远也改不了黑猩猩劣质人的性质。全世界都不欢迎黑，即是到了美国政治正确的国家，也不要你们，马上遣返回老窝。,Racism,1.8131865,-3.106372,9
1379,看片都不看黑人,Racism,-9.564019,-12.750377,5
1494,黑人血统真的太顽固了，哪怕只有四分之一甚至六分之一还全是黑人的影子，说真的看见黄黑小孩比看见纯种黑人还令人难受😅,Racism,2.19415,-9.735315,9
3867,黑**应该被美国全面入侵抹杀,Racism,14.53581,4.1733937,5
7481,一般会这么想，竟然真有憨批找黑人,Racism,5.5830603,3.3810625,5
5480,黑人网红的出现本就是三观不正的体现。,Racism,4.1861796,1.864196,5
4640,原来这个吧有反虫吧主不过最后就是被跪虫族就整掉然后过家和百毒从此就监管此吧把这个吧弄成无主之地,Racism,-6.8539147,23.70816,2
3778,哪个小区居然可以饲养猩猩,Racism,6.087077,27.355726,2
959,没接触黑人群体，不怪你，真的。,Racism,-11.035386,-13.240394,1
6376,不奇怪有些动物喜欢缠着人类小狒狒也不例外,Racism,-8.899593,18.80354,2
775,说句不好听的，人狗杂交过的人，换你你要吗,Racism,-7.8352385,14.353967,7
248,别，黑的血肉我想想都恶心,Racism,-9.007676,5.4707904,0
5084,《小黑泥鳅》,Racism,-10.316658,28.560205,0
374,你们的武士道精神呢？一刀劈S这个嘿蛆,Racism,-10.613791,21.952175,4
3052,别打拳打到自己人了，男拳语录就是个黑大人发明的🤣,Racism,-11.888141,8.492814,8
1195,自信点，把如果去掉。黑人本来就看不起黄种人，不信的话去翻前面的帖子。黑人扯眼角嘲笑亚洲人的眼睛；之前美国黑人打广东老太；黑人强亚裔商店；还有1992的美国黑人冲进韩裔社区零元购，双方火拼。我不敢说所有黑人都这样，但至少看不起黄种人的占大多数,Racism,8.305305,-8.73529,9
4213,同，我甚至是看到黑人都感觉不太好，我的种族主义深入骨髓了吧😅,Racism,-15.627061,-13.563391,1
3291,非洲野猩猩吃饭！,Racism,6.495015,25.268398,2
6770,猩猩之间的交配有什么稀奇的,Racism,3.447832,27.405966,2
1178,原来是上边某些人，养黑护黑欢迎黑人，怎么办？,Racism,13.375576,0.106931336,5
6274,看到黑人吧三观这么正我就放心了,Racism,2.3134694,2.1727266,5
3708,我靠，楼主你不要在镇楼图扔黑粪啊！！！！,Racism,-10.598199,12.175694,8
2950,这黑人对好人韩德君犯规，还在中国勾搭女孩，好像还生子？,Racism,8.811724,-22.778519,5
3552,是啊，不去非洲采棉花可惜呢,Racism,-23.31838,-2.236453,5
