job_id	query_id	donor	recipient	condition	m	delta_m	reference_aligned_delta	prediction	transition	donor_state_l2
J05-D01-upstream	J05	synthetic-J05-D02	synthetic-J05-D01	upstream	1.839874267578125	5.045896053314209	5.045896053314209	无	repair	32.0
J05-D01-preceding	J05	synthetic-J05-D02	synthetic-J05-D01	preceding	-2.7273476123809814	0.47867417335510254	0.47867417335510254	有	unchanged	32.0
J05-D01-whole-query	J05	synthetic-J05-D02	synthetic-J05-D01	whole-query	3.6011569499969482	6.807178735733032	6.807178735733032	无	repair	50.59644256269407
J05-D01-query-complement	J05	synthetic-J05-D02	synthetic-J05-D01	query-complement	-0.7710021138191223	2.4350196719169617	2.4350196719169617	有	unchanged	39.191835884530846
J05-D01-query-before	J05	synthetic-J05-D02	synthetic-J05-D01	query-before	-2.7273476123809814	0.47867417335510254	0.47867417335510254	有	unchanged	32.0
J05-D01-query-after	J05	synthetic-J05-D02	synthetic-J05-D01	query-after	-2.7273476123809814	0.47867417335510254	0.47867417335510254	有	unchanged	22.627416997969522
J05-D01-focal-before	J05	synthetic-J05-D02	synthetic-J05-D01	focal-before	-2.7273476123809814	0.47867417335510254	0.47867417335510254	有	unchanged	45.254833995939045
J05-D01-focal-after	J05	synthetic-J05-D02	synthetic-J05-D01	focal-after	-2.7273476123809814	0.47867417335510254	0.47867417335510254	有	unchanged	39.191835884530846
J05-D02-upstream	J05	synthetic-J05-D01	synthetic-J05-D02	upstream	-1.839874267578125	-5.045896053314209	-5.045896053314209	有	damage	32.0
J05-D02-preceding	J05	synthetic-J05-D01	synthetic-J05-D02	preceding	2.7273476123809814	-0.47867417335510254	-0.47867417335510254	无	unchanged	32.0
J05-D02-whole-query	J05	synthetic-J05-D01	synthetic-J05-D02	whole-query	-3.6011569499969482	-6.807178735733032	-6.807178735733032	有	damage	50.59644256269407
J05-D02-query-complement	J05	synthetic-J05-D01	synthetic-J05-D02	query-complement	0.7710021138191223	-2.4350196719169617	-2.4350196719169617	无	unchanged	39.191835884530846
J05-D02-query-before	J05	synthetic-J05-D01	synthetic-J05-D02	query-before	2.7273476123809814	-0.47867417335510254	-0.47867417335510254	无	unchanged	32.0
J05-D02-query-after	J05	synthetic-J05-D01	synthetic-J05-D02	query-after	2.7273476123809814	-0.47867417335510254	-0.47867417335510254	无	unchanged	22.627416997969522
J05-D02-focal-before	J05	synthetic-J05-D01	synthetic-J05-D02	focal-before	2.7273476123809814	-0.47867417335510254	-0.47867417335510254	无	unchanged	45.254833995939045
J05-D02-focal-after	J05	synthetic-J05-D01	synthetic-J05-D02	focal-after	2.7273476123809814	-0.47867417335510254	-0.47867417335510254	无	unchanged	39.191835884530846
J06-D01-upstream	J06	synthetic-J06-D02	synthetic-J06-D01	upstream	1.839874267578125	5.045896053314209	5.045896053314209	无	repair	32.0
J06-D01-preceding	J06	synthetic-J06-D02	synthetic-J06-D01	preceding	-2.7273476123809814	0.47867417335510254	0.47867417335510254	有	unchanged	32.0
J06-D01-whole-query	J06	synthetic-J06-D02	synthetic-J06-D01	whole-query	3.6011569499969482	6.807178735733032	6.807178735733032	无	repair	50.59644256269407
J06-D01-query-complement	J06	synthetic-J06-D02	synthetic-J06-D01	query-complement	-0.7710021138191223	2.4350196719169617	2.4350196719169617	有	unchanged	39.191835884530846
J06-D01-query-before	J06	synthetic-J06-D02	synthetic-J06-D01	query-before	-2.7273476123809814	0.47867417335510254	0.47867417335510254	有	unchanged	32.0
J06-D01-query-after	J06	synthetic-J06-D02	synthetic-J06-D01	query-after	-2.7273476123809814	0.47867417335510254	0.47867417335510254	有	unchanged	22.627416997969522
J06-D01-focal-before	J06	synthetic-J06-D02	synthetic-J06-D01	focal-before	-2.7273476123809814	0.47867417335510254	0.47867417335510254	有	unchanged	45.254833995939045
J06-D01-focal-after	J06	synthetic-J06-D02	synthetic-J06-D01	focal-after	-2.7273476123809814	0.47867417335510254	0.47867417335510254	有	unchanged	39.191835884530846
J06-D02-upstream	J06	synthetic-J06-D01	synthetic-J06-D02	upstream	-1.839874267578125	-5.045896053314209	-5.045896053314209	有	damage	32.0
J06-D02-preceding	J06	synthetic-J06-D01	synthetic-J06-D02	preceding	2.7273476123809814	-0.47867417335510254	-0.47867417335510254	无	unchanged	32.0
J06-D02-whole-query	J06	synthetic-J06-D01	synthetic-J06-D02	whole-query	-3.6011569499969482	-6.807178735733032	-6.807178735733032	有	damage	50.59644256269407
J06-D02-query-complement	J06	synthetic-J06-D01	synthetic-J06-D02	query-complement	0.7710021138191223	-2.4350196719169617	-2.4350196719169617	无	unchanged	39.191835884530846
J06-D02-query-before	J06	synthetic-J06-D01	synthetic-J06-D02	query-before	2.7273476123809814	-0.47867417335510254	-0.47867417335510254	无	unchanged	32.0
J06-D02-query-after	J06	synthetic-J06-D01	synthetic-J06-D02	query-after	2.7273476123809814	-0.47867417335510254	-0.47867417335510254	无	unchanged	22.627416997969522
J06-D02-focal-before	J06	synthetic-J06-D01	synthetic-J06-D02	focal-before	2.7273476123809814	-0.47867417335510254	-0.47867417335510254	无	unchanged	45.254833995939045
