id,content,label,x,y,cluster
2448,我的天啊，求求你坦白吧，放过人家,non-hate,13.112576,1.5587445,1
3346,话是这样说，但是像我们这样的普信男国女又看不上 不但看不上 还大加嘲讽 结婚彩礼不算车房都要几十万 有些郭楠在部分国女眼里早就被开除人籍了 只有黑皮白皮才是人上人,others,12.921812,-0.80914575,5
5977,出去旅游到了挺多省份的，感觉当地人都挺好的，哪个地方大部分都是和你我一样的普通人，只不过地域文化不同，大体性格会偏向豪放或内敛，但是根本上差不了太多,non-hate,7.837726,0.95605606,2
1942,她没必要这么敏感,non-hate,13.315895,1.3044554,9
1646,我190+，但是这种墓垢还是铁鲨鼻,Sexism,12.908124,2.2289307,7
2076,笑死，要是刷男女的没人有意见，真就高贵的同性恋呗??,LGBTQ,13.858683,3.4887965,4
4460,居然没有一个拳师冲。,Sexism,13.152222,2.2569904,9
1460,征尼大将军,Racism,10.697063,1.9707731,7
7140,这种东西是上面的锅，甩给女性不大好,non-hate,14.191546,0.4081885,3
6442,说明现在法制社会啊←_←大家都挺爱护女性的,non-hate,14.134348,0.57107836,3
3649,非洲人踢球猛，打篮球更猛，跑步无敌。可是有什么用呢？？？根本没有办法改变国家民族，让大部分人生活的更好。,Racism,10.62404,-1.1106383,0
1313,举个例子吧，一家公司要招个保安，结果有9个女人和1个男的应聘。但这家公司能拿出至少十个理由来拒绝掉女的，最终只招了那男人,Sexism,14.133236,0.5989144,3
7108,大哥你私信没开,non-hate,12.366326,2.6229548,1
2241,别埋汰失足女，跟过黑人的那叫人么，跟动物有啥区别,others,12.03162,-1.1455482,5
2234,答主回答的时候是不是有些难过啊，抱抱，我们都理解你的,non-hate,12.3419485,2.0150688,8
4452,为什么啊，我室友就是四川人，她还有很多亲戚在浙江生活工作，我们关系也很好啊，不过也可能是因为我们只是一个小城市的关系。,non-hate,7.1356263,0.6407532,2
318,你可真厉害你的虫爹把曾经白人建设无比繁荣辉煌南非毁了同时又跑到这来大谈引进国际鬼子虫类及其它们后代虫混的理由对于你这点居心叵测的小心思我早已看透,Racism,10.7799225,3.878489,0
5645,哈哈哈哈，完全是调侃，男人味是指身上气味大，器大活好是女人认为的，我就顺口这么一说,others,14.00302,0.89507717,8
423,我广东人，说实话广东人和广西人，总体来说的确是丑人多。如果你去过四川，东北这些地方玩过，你会发现这几个地方的平均颜值高广东几个档次,Region,7.951878,1.1873109,2
3761,本东北人表示的确如此，河南黑吉山东毕竟被黑一个是穷一个是毕竟知名，江西这几年彩礼也风口，至于青海这种地方，你问他青海属于西藏还是新疆，很多人的确会谨慎地二选一的。,Region,6.7278132,1.545906,2
4683,要把一滴血原则带到中国来,Racism,10.086975,0.63921076,9
2005,我说实话，我膈应，我觉得我的思想还是偏保守，再者我认为讨厌黑人不算是思想保守，只是看见了很多事情之后的一种总结,Racism,10.857485,-1.0754001,0
7138,答主是大部分人的想法，很多人潜意识都是不接受的，只是很多人都不敢去表达对于同性恋的态度，随着时代发展，同性恋也越来越敢发声了，我们不能对同性恋有任何意见，有意见就是歧视。同性恋越来越会道德绑架了！,LGBTQ,14.308423,4.433792,4
291,我主张拆掉屋顶的时候才有人同意开窗户。,non-hate,11.27173,0.7607573,9
7434,你知道你们的主子是怎么评价你们的嘛 “chinese women's pussy smells like dead fish”😆声名远播了属于是，给你们取个新名字吧dead fish girl怎么样🤭,Sexism,13.117042,0.08910371,8
