id,content,label,x,y,cluster
2448,我的天啊，求求你坦白吧，放过人家,non-hate,10.26671,1.2186761,9
5977,出去旅游到了挺多省份的，感觉当地人都挺好的，哪个地方大部分都是和你我一样的普通人，只不过地域文化不同，大体性格会偏向豪放或内敛，但是根本上差不了太多,non-hate,6.2367167,3.6830592,5
1942,她没必要这么敏感,non-hate,9.48668,1.4970523,4
7140,这种东西是上面的锅，甩给女性不大好,non-hate,9.580436,0.6083315,4
6442,说明现在法制社会啊←_←大家都挺爱护女性的,non-hate,9.166243,0.3632798,4
7108,大哥你私信没开,non-hate,11.668631,3.0762591,7
2234,答主回答的时候是不是有些难过啊，抱抱，我们都理解你的,non-hate,10.758633,2.505673,6
4452,为什么啊，我室友就是四川人，她还有很多亲戚在浙江生活工作，我们关系也很好啊，不过也可能是因为我们只是一个小城市的关系。,non-hate,5.2830987,3.964174,5
291,我主张拆掉屋顶的时候才有人同意开窗户。,non-hate,8.613229,2.782013,2
3787,妇女报是妇联名下的么？,non-hate,9.129741,0.38360247,4
5962,因为一味地忍让换来的是不平等，充了这帮女权，不过说实话我现实中还没见过女权，大部分女的只是有点任性傲气而已。并且还是漂亮的,non-hate,9.141607,0.20802397,4
7978,怎么大小号都拉黑我了，这就跑了？好怂喔，饭桶吧主就这战力？,non-hate,11.821941,2.5548165,7
2733,对啊，好看的很多的都是混血,non-hate,7.9051604,1.1854804,3
7725,反串一律水葬,non-hate,11.139536,3.1834066,0
2125,这贴看的我鸡皮疙瘩起来了,non-hate,11.379493,2.6309497,0
3909,真想不到这人居然还在！,non-hate,10.030098,3.905417,0
5721,不要随意评论。毕竟大家都是人，你的评论会伤害到别人。性取向是别人的自由。请你善良,non-hate,10.338679,-0.101550415,1
3204,如果你已经不会听风就是雨，那么说明你成熟了,non-hate,9.088509,2.7490506,9
1374,你可以不给，她可以不嫁，很公平啊,non-hate,8.640031,-0.26410684,4
2033,吧里没落了,non-hate,12.116474,2.2259035,7
7890,省都没出过几次，你就不要说话了好吧！最基本的人文地理知识都缺乏😆,non-hate,6.3400054,3.8258028,5
1256,说的好，生动代表了河南人那股聪明劲,non-hate,6.0715904,5.0259852,8
6720,世界女权组织，这名听着就吓人,non-hate,9.110216,0.3270478,4
7237,没有广西吗？,non-hate,5.419368,4.5522037,5
4744,可以说，以上的地域歧视只能说是略有夸大。但是几乎全部都有事实依据。要真是空穴来风根本不可能流传开来。,non-hate,6.595272,3.5061324,5
7688,你是个什么逻辑，臆想别人喜欢你?,non-hate,10.641533,0.4491797,9
5832,难道不是小孩贫血，好心人献血过多，改变了血型吗?,non-hate,8.355847,1.307107,2
1652,反正我遇见的河南人都还不错,non-hate,5.8161283,5.0200996,5
5720,这个赞太少了点吧。,non-hate,10.642121,3.049527,8
5436,花呗干什么的,non-hate,10.832885,1.5521419,7
7934,这人老挠弹了，之前就被人举报封过，大过年又出来发病了,non-hate,11.413193,2.6737237,7
3822,没必要纠结这么多，我敢说99.9%的女性都是想为自己的丈夫生孩子的，如果你要是遇到0.1%，那就是你自己的问题了，话说我只想要一个孩子，我老婆想要两个。,non-hate,8.963111,-0.35261384,4
2655,很难不赞同，不过补充一点，杨靖宇将军是河南的，本名马尚德，驻马店的骄傲🍉,non-hate,6.17384,4.834618,5
6339,个人感觉浙江比苏南上海友好非常多，实地都去过,non-hate,5.0372243,4.039377,5
6903,湖北也跑了,non-hate,5.2409544,4.210852,5
7851,你比苏维埃联盟还要牢不可破,non-hate,9.861251,4.5815883,9
533,谁说你了，给自己加这么多戏,non-hate,9.961766,4.001537,9
2627,我帮你，我浴霸六级,non-hate,10.904778,2.859911,7
3846,逐字逐句看完，有一个观点我有一点反对意见，异性之间的行为符合人伦天道,non-hate,10.128046,0.3398594,1
2184,我沈阳人，我当兵的时候好多战友都是黑龙江富拉尔基的，我们相处的一直很好，我还想以后去哈尔滨定居，不用因为少数低素质人就敌视整个地区。,non-hate,5.402744,3.1954768,5
7328,王者荣耀要做的速速，在大厅发消息，一个人，一分钟3条，10分钟30一小时180条！每条0.2，时薪36！！不限量，而且发出去就算进扣扣群,non-hate,11.423659,2.2117827,7
6268,跟这个没关系，主要是80年代，河南是全国小偷各地集团的汇聚中心，因为当时铁路为主，而河南是全国铁路交汇的枢纽，小偷最多，导致河南名声被连累，,non-hate,6.2619925,5.0132184,5
2708,动物都有同性恋，人类能没有？😅多读书，别读死书,non-hate,10.771683,-0.38321066,1
6560,因为牛奶和巧克力都挺好吃的,non-hate,10.466378,0.8702244,8
3612,rush，增加kuai感的,non-hate,11.3325615,3.3532944,0
5739,知乎的三观很正，所以我喜欢这里,non-hate,10.867543,3.3967648,8
7041,没办法我天生的改不了,non-hate,10.802667,0.6786877,8
605,我是高贵的中国人,non-hate,7.281611,2.770793,3
6814,👍️ 金庸大师，诚不我欺啊,non-hate,9.885887,3.2988749,8
323,还是我们的子女好看，白白的精致,non-hate,10.030509,1.8064573,8
3813,唉，不得不说彼此都任重道远啊,non-hate,8.828584,3.6783247,8
5342,穷黑龙江也不是最穷的,non-hate,5.3857017,3.2339284,5
1148,一个有正常工作生活的人根本没那精力天天发这种帖子，这玩意估计也是靠这个赚钱的,non-hate,11.36785,2.2215009,7
7955,我寻思人长得帅的也看不上你啊⁉,non-hate,10.087443,1.7749331,0
7872,这垃圾酒，喝他妈,non-hate,11.379802,3.093624,0
6355,租借女友可以拜托相亲烦恼，每次回去都换一个，久而久之父母就放弃了。,non-hate,9.446635,0.0005173149,4
6051,这比在竞选新吧宠的路上，大家理解一下，给他一个机会好好表现。毕竟不是人人都可以享受集全吧宠爱于一身。,non-hate,11.976948,2.3811734,7
283,在东北上学，对这里普遍印象很好，但一部分群体，莫名的有种害怕？,non-hate,5.2744017,3.2321587,5
5298,山东热衷于考公务员，不属实？,non-hate,5.739006,4.1055126,5
2266,异性恋不需要你尊重啊，这是世界上每个生物正常的生物本能。,non-hate,10.590941,-0.17352657,1
2522,真的有那么生气吗，我不信😆,non-hate,9.953473,3.291965,2
1922,你可以看一下这个，这证明了我所言非虚,non-hate,10.478516,4.448892,8
8025,哪个小野冢转了爹的帖子啊，也不进来磕个头,non-hate,11.663988,2.5153422,7
1521,可能因为河南同学比他高了一百分🤣🤣🤣心理不平衡,non-hate,6.380378,4.6830997,5
6864,这个国家同婚合法吗,non-hate,10.117244,-0.2776133,1
1357,中国这么多人，啥样人都有，脑袋灵光的女性更是大有人在的🤝,non-hate,9.062954,1.0388006,4
7819,带头的属于是恰烂钱的，跟风的就是铁nt,non-hate,11.109643,2.205161,7
3487,东北人表示赞同??,non-hate,5.1108227,3.1250525,5
162,婚恋不可能平等,non-hate,9.189869,-0.18458223,4
227,努力是假的吧我看他天天钓鱼,non-hate,11.344073,2.2814932,0
1525,无论哪个国家的人都是有好有坏,non-hate,7.528159,3.1704082,3
2387,我去过南方几乎所有的省，而且不是走马观花式的那种，我是平均在每个省都待了两三个月,non-hate,6.1051993,3.7617729,5
4493,日本人侵略东北要从1895开始算，东北人抵抗日本侵略至少50年,non-hate,5.337687,2.912475,5
4320,不同意同性恋不代表反同性恋,non-hate,10.812174,-0.33349687,1
1309,我看3楼是友军,non-hate,9.601967,3.6333013,8
6039,当然如果是爱出去乱约的，无论男女都非常的恶心,non-hate,10.294321,-0.19220439,4
2782,贬低自己国家有什么意思？,non-hate,8.45481,2.4373467,2
6573,我爷爷叔叔都是阿訇，不过我不信教,non-hate,6.290984,3.1469767,3
2789,所以美国等于全世界？,non-hate,7.812583,3.7267346,8
6923,这个大概是学校里几个同学一起约出来玩,non-hate,10.794859,1.8859389,8
6661,那你应该去放生吧,non-hate,9.515958,4.2884254,9
5442,监狱医院？监狱墓地！,non-hate,6.617926,4.9183125,2
4061,楼主它换名字了,non-hate,11.993551,2.9944324,7
7817,这个视频比较恶臭,non-hate,11.182672,3.3117445,0
