job_id	comparison	layer0	probe_pre	probe_mid	probe_post	increment_attention	increment_mlp	branch_attention	branch_mlp	scale_attention	scale_mlp	rounding_attention	rounding_mlp
J05-D01-upstream	minus-native	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	18	0.0	3.050451397895813	3.050451397895813	3.050451397895813	0.0	3.1513542799659544	0.0	-0.10090291581063338	0.0	3.374049195592477e-08	0.0
J05-D01-upstream	minus-native	19	3.050451397895813	3.050451397895813	3.050451397895813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	20	3.050451397895813	3.050451397895813	3.050451397895813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	21	3.050451397895813	3.050451397895813	3.050451397895813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	22	3.050451397895813	3.050451397895813	3.050451397895813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	23	3.050451397895813	3.050451397895813	3.050451397895813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	24	3.050451397895813	3.050451397895813	3.050451397895813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	25	3.050451397895813	3.050451397895813	3.050451397895813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	26	3.050451397895813	4.092629551887512	4.092629551887512	1.0421781539916992	0.0	1.169322843292422	0.0	-0.12714429948493589	0.0	-3.8981578698304986e-07	0.0
J05-D01-upstream	minus-native	27	4.092629551887512	4.092629551887512	4.092629551887512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	28	4.092629551887512	4.092629551887512	5.045896053314209	0.0	0.9532665014266968	0.0	1.1644376843167494	0.0	-0.21117109345513457	0.0	-8.943491798529823e-08
J05-D01-upstream	minus-native	29	5.045896053314209	5.045896053314209	5.045896053314209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	30	5.045896053314209	5.045896053314209	5.045896053314209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	31	5.045896053314209	5.045896053314209	5.045896053314209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	32	5.045896053314209	5.045896053314209	5.045896053314209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	33	5.045896053314209	5.045896053314209	5.045896053314209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	34	5.045896053314209	5.045896053314209	5.045896053314209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J05-D01-upstream	minus-native	35	5.045896053314209	5.045896053314209	5.045896053314209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
